Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Total,Mean Sales,Medain Sales:,Std Dev
595-94-9924,Alex,Yangon,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,3/26/2019,8:21:00 PM,Credit card,138.65,4.761904762,6.9325,4.2,138.65,,,
865-41-9075,Alex,Yangon,Normal,Male,Food and beverages,11.53,7,4.0355,84.7455,1/28/2019,5:35:00 PM,Cash,80.71,4.761904762,4.0355,8.1,80.71,,,
545-07-8534,Giza,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.832,122.472,2/14/2019,12:42:00 PM,Ewallet,116.64,4.761904762,5.832,6,116.64,,,
118-62-1812,Giza,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,3/24/2019,5:56:00 PM,Cash,313.52,4.761904762,15.676,7.9,313.52,,,
450-42-3339,Giza,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.305,888.405,02-09-2019,6:58:00 PM,Credit card,846.1,4.761904762,42.305,8.8,846.1,,,
851-98-3555,Cairo,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,435.12,3/24/2019,2:08:00 PM,Credit card,414.4,4.761904762,20.72,6.6,414.4,,,
186-71-5196,Alex,Yangon,Member,Female,Food and beverages,79.54,2,7.954,167.034,3/27/2019,4:30:00 PM,Ewallet,159.08,4.761904762,7.954,6.2,159.08,,,
624-01-8356,Cairo,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,1/27/2019,10:44:00 AM,Credit card,490.1,4.761904762,24.505,4.2,490.1,,,
313-66-9943,Cairo,Mandalay,Member,Female,Food and beverages,29.15,3,4.3725,91.8225,3/27/2019,8:29:00 PM,Credit card,87.45,4.761904762,4.3725,7.3,87.45,,,
151-27-8496,Giza,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,11.226,235.746,1/19/2019,11:43:00 AM,Ewallet,224.52,4.761904762,11.226,8.6,224.52,,,
453-33-6436,Alex,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.248,782.208,02-07-2019,10:09:00 AM,Cash,744.96,4.761904762,37.248,6.8,744.96,,,
522-57-8364,Alex,Yangon,Member,Male,Fashion accessories,51.34,8,20.536,431.256,1/31/2019,10:00:00 AM,Ewallet,410.72,4.761904762,20.536,7.6,410.72,,,
459-45-2396,Alex,Yangon,Member,Female,Food and beverages,99.6,3,14.94,313.74,2/25/2019,6:45:00 PM,Cash,298.8,4.761904762,14.94,5.8,298.8,,,
717-96-4189,Giza,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,02-02-2019,12:40:00 PM,Cash,212.94,4.761904762,10.647,4.1,212.94,,,
722-13-2115,Giza,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,3/14/2019,3:36:00 PM,Credit card,42.85,4.761904762,2.1425,9.3,42.85,,,
749-81-8133,Alex,Yangon,Normal,Female,Fashion accessories,94.67,4,18.934,397.614,03-11-2019,12:04:00 PM,Cash,378.68,4.761904762,18.934,6.8,378.68,,,
777-67-2495,Cairo,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.3455,217.2555,2/22/2019,11:26:00 AM,Ewallet,206.91,4.761904762,10.3455,8.7,206.91,,,
636-98-3364,Cairo,Mandalay,Member,Female,Electronic accessories,26.26,3,3.939,82.719,03-02-2019,12:36:00 PM,Ewallet,78.78,4.761904762,3.939,6.3,78.78,,,
246-55-6923,Giza,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,03-10-2019,3:06:00 PM,Credit card,322.11,4.761904762,16.1055,5.1,322.11,,,
181-82-6255,Cairo,Mandalay,Normal,Female,Home and lifestyle,16.37,6,4.911,103.131,02-08-2019,10:58:00 AM,Cash,98.22,4.761904762,4.911,7,98.22,,,
838-02-1821,Giza,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,2/22/2019,12:10:00 PM,Credit card,25.46,4.761904762,1.273,5.2,25.46,,,
887-42-0517,Giza,Naypyitaw,Normal,Female,Sports and travel,83.14,7,29.099,611.079,01-10-2019,10:31:00 AM,Credit card,581.98,4.761904762,29.099,6.6,581.98,,,
457-12-0244,Giza,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.566,221.886,3/14/2019,1:49:00 PM,Ewallet,211.32,4.761904762,10.566,6.5,211.32,,,
226-34-0034,Cairo,Mandalay,Normal,Female,Electronic accessories,13.78,4,2.756,57.876,01-10-2019,11:10:00 AM,Ewallet,55.12,4.761904762,2.756,9,55.12,,,
321-49-7382,Cairo,Mandalay,Member,Male,Sports and travel,88.31,1,4.4155,92.7255,2/15/2019,5:38:00 PM,Credit card,88.31,4.761904762,4.4155,5.2,88.31,,,
397-25-8725,Alex,Yangon,Member,Female,Health and beauty,39.62,9,17.829,374.409,1/13/2019,5:54:00 PM,Credit card,356.58,4.761904762,17.829,6.8,356.58,,,
431-66-2305,Cairo,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.7125,833.9625,2/15/2019,8:51:00 PM,Credit card,794.25,4.761904762,39.7125,7.6,794.25,,,
825-94-5922,Cairo,Mandalay,Normal,Male,Sports and travel,25.31,2,2.531,53.151,03-02-2019,7:26:00 PM,Ewallet,50.62,4.761904762,2.531,7.2,50.62,,,
641-62-7288,Cairo,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,3/24/2019,1:33:00 PM,Ewallet,599.52,4.761904762,29.976,7.1,599.52,,,
756-93-1854,Giza,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.335,175.035,02-02-2019,2:05:00 PM,Credit card,166.7,4.761904762,8.335,9.5,166.7,,,
243-55-8457,Alex,Yangon,Normal,Female,Food and beverages,74.44,10,37.22,781.62,2/27/2019,11:40:00 AM,Ewallet,744.4,4.761904762,37.22,5.1,744.4,,,
458-10-8612,Giza,Naypyitaw,Normal,Male,Health and beauty,64.08,7,22.428,470.988,1/20/2019,12:27:00 PM,Ewallet,448.56,4.761904762,22.428,7.6,448.56,,,
501-61-1753,Cairo,Mandalay,Normal,Female,Home and lifestyle,63.15,6,18.945,397.845,01-03-2019,8:24:00 PM,Ewallet,378.9,4.761904762,18.945,9.8,378.9,,,
235-06-8510,Giza,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.858,270.018,1/24/2019,8:59:00 PM,Ewallet,257.16,4.761904762,12.858,5.1,257.16,,,
433-08-7822,Giza,Naypyitaw,Normal,Female,Health and beauty,78.89,7,27.6115,579.8415,01-05-2019,7:48:00 PM,Ewallet,552.23,4.761904762,27.6115,7.5,552.23,,,
361-85-2571,Alex,Yangon,Normal,Female,Sports and travel,89.48,5,22.37,469.77,3/30/2019,10:18:00 AM,Cash,447.4,4.761904762,22.37,7.4,447.4,,,
131-70-8179,Alex,Yangon,Member,Female,Health and beauty,92.09,3,13.8135,290.0835,2/17/2019,4:27:00 PM,Cash,276.27,4.761904762,13.8135,4.2,276.27,,,
500-02-2261,Giza,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.187,360.927,3/21/2019,5:04:00 PM,Ewallet,343.74,4.761904762,17.187,5.9,343.74,,,
720-72-2436,Alex,Yangon,Normal,Male,Food and beverages,66.52,4,13.304,279.384,03-02-2019,6:14:00 PM,Ewallet,266.08,4.761904762,13.304,6.9,266.08,,,
702-83-5291,Giza,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.919,943.299,3/27/2019,10:43:00 AM,Cash,898.38,4.761904762,44.919,6.6,898.38,,,
809-69-9497,Alex,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,1/19/2019,7:30:00 PM,Ewallet,456.8,4.761904762,22.84,5.7,456.8,,,
449-16-6770,Alex,Yangon,Normal,Male,Health and beauty,50.79,5,12.6975,266.6475,2/19/2019,2:53:00 PM,Credit card,253.95,4.761904762,12.6975,5.3,253.95,,,
333-23-2632,Alex,Yangon,Member,Male,Health and beauty,10.08,7,3.528,74.088,3/28/2019,8:14:00 PM,Cash,70.56,4.761904762,3.528,4.2,70.56,,,
489-82-1237,Alex,Yangon,Normal,Female,Electronic accessories,93.88,7,32.858,690.018,01-05-2019,11:51:00 AM,Credit card,657.16,4.761904762,32.858,7.3,657.16,,,
859-97-6048,Giza,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.425,176.925,3/26/2019,2:13:00 PM,Credit card,168.5,4.761904762,8.425,5.3,168.5,,,
676-10-2200,Cairo,Mandalay,Member,Male,Fashion accessories,53.78,1,2.689,56.469,02-03-2019,8:13:00 PM,Ewallet,53.78,4.761904762,2.689,4.7,53.78,,,
373-88-1424,Giza,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.9525,188.0025,02-06-2019,6:44:00 PM,Ewallet,179.05,4.761904762,8.9525,7.9,179.05,,,
365-16-4334,Cairo,Mandalay,Normal,Female,Food and beverages,26.43,8,10.572,222.012,2/24/2019,2:26:00 PM,Ewallet,211.44,4.761904762,10.572,8.9,211.44,,,
503-21-4385,Cairo,Mandalay,Member,Male,Health and beauty,39.91,3,5.9865,125.7165,2/21/2019,12:40:00 PM,Ewallet,119.73,4.761904762,5.9865,9.3,119.73,,,
305-89-2768,Cairo,Mandalay,Member,Female,Home and lifestyle,21.9,3,3.285,68.985,01-09-2019,6:43:00 PM,Ewallet,65.7,4.761904762,3.285,4.7,65.7,,,
574-80-1489,Cairo,Mandalay,Member,Female,Food and beverages,62.85,4,12.57,263.97,2/25/2019,1:22:00 PM,Ewallet,251.4,4.761904762,12.57,8.7,251.4,,,
784-08-0310,Giza,Naypyitaw,Member,Female,Food and beverages,21.04,4,4.208,88.368,1/13/2019,1:58:00 PM,Cash,84.16,4.761904762,4.208,7.6,84.16,,,
200-40-6154,Cairo,Mandalay,Member,Male,Home and lifestyle,65.91,6,19.773,415.233,02-09-2019,11:45:00 AM,Cash,395.46,4.761904762,19.773,5.7,395.46,,,
846-10-0341,Alex,Yangon,Normal,Female,Fashion accessories,42.57,7,14.8995,312.8895,01-06-2019,11:51:00 AM,Cash,297.99,4.761904762,14.8995,6.8,297.99,,,
577-34-7579,Giza,Naypyitaw,Member,Male,Food and beverages,50.49,9,22.7205,477.1305,01-10-2019,5:16:00 PM,Cash,454.41,4.761904762,22.7205,5.4,454.41,,,
430-02-3888,Cairo,Mandalay,Normal,Male,Electronic accessories,46.02,6,13.806,289.926,02-07-2019,3:55:00 PM,Cash,276.12,4.761904762,13.806,7.1,276.12,,,
867-47-1948,Giza,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,01-09-2019,12:07:00 PM,Cash,158,4.761904762,7.9,7.8,158,,,
384-59-6655,Alex,Yangon,Member,Female,Food and beverages,98.66,9,44.397,932.337,2/19/2019,3:07:00 PM,Cash,887.94,4.761904762,44.397,8.4,887.94,,,
256-58-3609,Giza,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.599,96.579,3/18/2019,3:29:00 PM,Cash,91.98,4.761904762,4.599,9.8,91.98,,,
324-92-3863,Alex,Yangon,Member,Male,Electronic accessories,20.89,2,2.089,43.869,02-05-2019,6:45:00 PM,Cash,41.78,4.761904762,2.089,9.8,41.78,,,
593-08-5916,Alex,Yangon,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,3/19/2019,3:23:00 PM,Credit card,15.5,4.761904762,0.775,7.4,15.5,,,
364-34-2972,Giza,Naypyitaw,Member,Male,Electronic accessories,96.82,3,14.523,304.983,3/30/2019,8:37:00 PM,Cash,290.46,4.761904762,14.523,6.7,290.46,,,
794-42-3736,Cairo,Mandalay,Normal,Male,Food and beverages,33.33,2,3.333,69.993,1/26/2019,2:41:00 PM,Credit card,66.66,4.761904762,3.333,6.4,66.66,,,
172-42-8274,Cairo,Mandalay,Normal,Female,Electronic accessories,38.27,2,3.827,80.367,03-02-2019,6:18:00 PM,Credit card,76.54,4.761904762,3.827,5.8,76.54,,,
558-60-5016,Alex,Yangon,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,03-04-2019,3:27:00 PM,Ewallet,299.7,4.761904762,14.985,7.2,299.7,,,
195-06-0432,Alex,Yangon,Member,Male,Home and lifestyle,81.01,3,12.1515,255.1815,1/13/2019,12:55:00 PM,Credit card,243.03,4.761904762,12.1515,9.3,243.03,,,
605-03-2706,Alex,Yangon,Normal,Female,Health and beauty,15.8,3,2.37,49.77,3/25/2019,6:02:00 PM,Cash,47.4,4.761904762,2.37,9.5,47.4,,,
214-30-2776,Cairo,Mandalay,Member,Female,Electronic accessories,34.49,5,8.6225,181.0725,03-11-2019,7:44:00 PM,Credit card,172.45,4.761904762,8.6225,9,172.45,,,
746-04-1077,Cairo,Mandalay,Member,Female,Food and beverages,84.63,10,42.315,888.615,01-01-2019,11:36:00 AM,Credit card,846.3,4.761904762,42.315,9,846.3,,,
448-34-8700,Cairo,Mandalay,Member,Male,Home and lifestyle,36.91,7,12.9185,271.2885,02-10-2019,1:51:00 PM,Ewallet,258.37,4.761904762,12.9185,6.7,258.37,,,
452-04-8808,Cairo,Mandalay,Normal,Male,Electronic accessories,87.08,7,30.478,640.038,1/26/2019,3:17:00 PM,Cash,609.56,4.761904762,30.478,5.5,609.56,,,
531-56-4728,Alex,Yangon,Normal,Male,Home and lifestyle,80.08,3,12.012,252.252,02-11-2019,3:29:00 PM,Cash,240.24,4.761904762,12.012,5.4,240.24,,,
744-82-9138,Giza,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.613,180.873,02-07-2019,5:59:00 PM,Cash,172.26,4.761904762,8.613,8.2,172.26,,,
883-69-1285,Cairo,Mandalay,Member,Male,Fashion accessories,49.92,2,4.992,104.832,03-06-2019,11:55:00 AM,Credit card,99.84,4.761904762,4.992,7,99.84,,,
221-25-5073,Alex,Yangon,Normal,Female,Food and beverages,74.66,4,14.932,313.572,03-04-2019,10:39:00 AM,Cash,298.64,4.761904762,14.932,8.5,298.64,,,
518-71-6847,Cairo,Mandalay,Member,Male,Food and beverages,26.6,6,7.98,167.58,2/26/2019,3:10:00 PM,Ewallet,159.6,4.761904762,7.98,4.9,159.6,,,
156-20-0370,Cairo,Mandalay,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,03-10-2019,6:10:00 PM,Credit card,25.45,4.761904762,1.2725,5.1,25.45,,,
151-33-7434,Cairo,Mandalay,Normal,Female,Food and beverages,67.77,1,3.3885,71.1585,02-04-2019,8:43:00 PM,Credit card,67.77,4.761904762,3.3885,6.5,67.77,,,
728-47-9078,Giza,Naypyitaw,Member,Male,Food and beverages,59.59,4,11.918,250.278,1/19/2019,12:46:00 PM,Cash,238.36,4.761904762,11.918,9.8,238.36,,,
809-46-1866,Alex,Yangon,Normal,Male,Health and beauty,58.15,4,11.63,244.23,1/23/2019,5:44:00 PM,Cash,232.6,4.761904762,11.63,8.4,232.6,,,
139-32-4183,Alex,Yangon,Member,Female,Sports and travel,97.48,9,43.866,921.186,3/14/2019,2:19:00 PM,Ewallet,877.32,4.761904762,43.866,7.4,877.32,,,
148-41-7930,Giza,Naypyitaw,Normal,Male,Health and beauty,99.96,7,34.986,734.706,1/23/2019,10:33:00 AM,Cash,699.72,4.761904762,34.986,6.1,699.72,,,
189-40-5216,Giza,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,33.7295,708.3195,01-09-2019,11:40:00 AM,Cash,674.59,4.761904762,33.7295,6,674.59,,,
374-38-5555,Cairo,Mandalay,Normal,Female,Fashion accessories,63.71,5,15.9275,334.4775,02-07-2019,7:30:00 PM,Ewallet,318.55,4.761904762,15.9275,8.5,318.55,,,
764-44-8999,Cairo,Mandalay,Normal,Female,Health and beauty,14.76,2,1.476,30.996,2/18/2019,2:42:00 PM,Ewallet,29.52,4.761904762,1.476,4.3,29.52,,,
552-44-5977,Cairo,Mandalay,Member,Male,Health and beauty,62,8,24.8,520.8,01-03-2019,7:08:00 PM,Credit card,496,4.761904762,24.8,6.2,496,,,
267-62-7380,Giza,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,864.57,3/29/2019,7:12:00 PM,Ewallet,823.4,4.761904762,41.17,4.3,823.4,,,
430-53-4718,Cairo,Mandalay,Member,Male,Health and beauty,75.37,8,30.148,633.108,1/28/2019,3:46:00 PM,Credit card,602.96,4.761904762,30.148,8.4,602.96,,,
886-18-2897,Alex,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,296.94,3/22/2019,7:06:00 PM,Credit card,282.8,4.761904762,14.14,4.5,282.8,,,
602-16-6955,Cairo,Mandalay,Normal,Female,Sports and travel,76.6,10,38.3,804.3,1/24/2019,6:10:00 PM,Ewallet,766,4.761904762,38.3,6,766,,,
745-74-0715,Alex,Yangon,Normal,Male,Electronic accessories,58.03,2,5.803,121.863,03-10-2019,8:46:00 PM,Ewallet,116.06,4.761904762,5.803,8.8,116.06,,,
690-01-6631,Cairo,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.745,183.645,2/22/2019,6:35:00 PM,Ewallet,174.9,4.761904762,8.745,6.6,174.9,,,
652-49-6720,Giza,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.0475,63.9975,2/18/2019,11:40:00 AM,Ewallet,60.95,4.761904762,3.0475,5.9,60.95,,,
233-67-5758,Giza,Naypyitaw,Normal,Male,Health and beauty,40.35,1,2.0175,42.3675,1/29/2019,1:46:00 PM,Ewallet,40.35,4.761904762,2.0175,6.2,40.35,,,
303-96-2227,Cairo,Mandalay,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,03-02-2019,5:16:00 PM,Ewallet,973.8,4.761904762,48.69,4.4,973.8,,,
727-02-1313,Alex,Yangon,Member,Male,Food and beverages,31.84,1,1.592,33.432,02-09-2019,1:22:00 PM,Cash,31.84,4.761904762,1.592,7.7,31.84,,,
347-56-2442,Alex,Yangon,Normal,Male,Home and lifestyle,65.82,1,3.291,69.111,2/22/2019,3:33:00 PM,Cash,65.82,4.761904762,3.291,4.1,65.82,,,
849-09-3807,Alex,Yangon,Member,Female,Fashion accessories,88.34,7,30.919,649.299,2/18/2019,1:28:00 PM,Cash,618.38,4.761904762,30.919,6.6,618.38,,,
